country_code,cellphone,TIENE_HERMANO,PAGO_MATRICULA,PAGO_CLASES,DEBE_MATRICULA,DEBE_CLASES,SALDO_NETO_REAL,SALDO_NETO_PALABRA,HISTORIAL_ASISTENCIA_Y_PAGOS,nombre_estudiante,CUANTAS_CLASES_LLEVAMOS,CUANTAS_CLASES_ASISTIO,CUANTAS_CLASES_ASISTIO_CON_PAGO,CUANTAS_CLASES_ASISTIO_SIN_PAGO,CUANTAS_CLASES_NO_HA_ASISTIDO,ASISTIO_SI_NO_A_LA_ULTIMA_CLASE,ASISTIO_ULTIMOS_3_MESES,COLEGIO,COLEGIO_SLUG,GRUPO,CORREO,CONTRASENA,all_phone_numbers
57,+57 3466932569,NO,8932,170000,25252,150000,3680,A_FAVOR:3680,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 20000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: 10000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 15000|2024-05-13: 20000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 10000|2024-06-03: NO_ASISTIO|2024-06-10: 10000|2024-06-17: 20000|2024-06-24: 15000|2024-07-01: NO_ASISTIO|2024-07-08: NO_ASISTIO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: 20000|2024-07-29: 10000|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: NO_ASISTIO|2024-08-19: 20000|2024-08-26: NO_ASISTIO|2024-09-02: 15000|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: NO_ASISTIO|2024-09-23: 15000|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: 20000|2024-10-21: 10000|2024-10-28: NO_ASISTIO|2024-11-04: 20000,Juan Rodriguez,45,32,17,15,13,SI,SI,Academia Futuro,academia-futuro,Grupo 3,juan.rodriguez790@mail.com,ZDTEJLlT,+57 3466932569;+57 3791550030
57,+57 3662584286,NO,32684,50000,39357,140000,-96673,DEBE:96673,2024-01-01: 20000|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: 20000|2024-01-22: NO_ASISTIO|2024-01-29: 15000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: 10000|2024-06-03: NO_ASISTIO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 15000|2024-06-24: NO_ASISTIO|2024-07-01: NO_ASISTIO|2024-07-08: NO_ASISTIO|2024-07-15: ASISTIO_SIN_PAGO,Carlos Garcia,29,19,5,14,10,SI,NO,Academia Futuro,academia-futuro,Grupo 3,carlos.garcia362@mail.com,YA7zKDNv,+57 3662584286;+57 3345670444
57,+57 3451013377,SI,17119,96000,37767,136000,-60648,DEBE:60648,2024-01-01: 8000|2024-01-08: NO_ASISTIO|2024-01-15: 8000|2024-01-22: 8000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 13000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 8000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 18000|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 18000|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 13000|2024-05-06: 13000|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 18000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: 18000|2024-08-05: 18000|2024-08-12: ASISTIO_SIN_PAGO,Sofia Gomez,33,29,12,17,4,NO,SI,Instituto Central,instituto-central,Grupo 1,sofia.gomez794@mail.com,rdkY8tGv,+57 3451013377;+57 3872488584
57,+57 3581843761,SI,6774,40000,49828,80000,-83054,DEBE:83054,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: NO_ASISTIO|2024-03-04: 13000|2024-03-11: 18000|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: 13000|2024-04-08: 13000|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: 8000|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: ASISTIO_SIN_PAGO,Valentina Perez,25,15,5,10,10,SI,SI,Instituto Central,instituto-central,Grupo 3,valentina.perez241@mail.com,kjRlT7mC,+57 3581843761;+57 3346711125
57,+57 3661270860,SI,27831,48000,34954,48000,-7123,DEBE:7123,2024-01-01: NO_ASISTIO|2024-01-08: 18000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: 13000|2024-02-12: NO_ASISTIO|2024-02-19: 18000|2024-02-26: NO_ASISTIO|2024-03-04: 8000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: NO_ASISTIO|2024-04-01: 13000|2024-04-08: 8000|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO,Carlos Perez,21,12,6,6,9,SI,NO,Instituto Central,instituto-central,Grupo 2,carlos.perez433@mail.com,OcsgQynK,+57 3661270860;+57 3810388970
57,+57 3484889917,SI,29206,88000,40680,88000,-11474,DEBE:11474,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: 18000|2024-02-05: 13000|2024-02-12: 18000|2024-02-19: NO_ASISTIO|2024-02-26: 8000|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 13000|2024-05-13: NO_ASISTIO|2024-05-20: 13000|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 8000|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 8000|2024-07-01: 8000|2024-07-08: 18000|2024-07-15: 18000|2024-07-22: NO_ASISTIO|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO,Sofia Perez,32,22,11,11,10,SI,SI,Academia Futuro,academia-futuro,Grupo 2,sofia.perez470@mail.com,tpBKHkRp,+57 3484889917;+57 3992497963
57,+57 3344786095,NO,37127,190000,24512,190000,12615,A_FAVOR:12615,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: 20000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: 20000|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: 15000|2024-04-15: NO_ASISTIO|2024-04-22: 15000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 20000|2024-05-20: NO_ASISTIO|2024-05-27: 10000|2024-06-03: NO_ASISTIO|2024-06-10: 15000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: 15000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: NO_ASISTIO|2024-07-29: NO_ASISTIO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: 10000|2024-08-26: 20000|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: 15000|2024-10-14: 15000|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: 15000|2024-11-04: 20000|2024-11-11: 10000|2024-11-18: NO_ASISTIO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: 20000|2024-12-09: NO_ASISTIO|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: NO_ASISTIO|2024-12-30: NO_ASISTIO|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: 10000|2025-01-20: 20000,Valentina Martinez,56,38,19,19,18,SI,NO,Academia Futuro,academia-futuro,Grupo 3,valentina.martinez14@mail.com,5eU6XC6s,+57 3344786095;+57 3731970574
57,+57 3711895330,SI,42220,72000,14096,72000,28124,A_FAVOR:28124,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 13000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 8000|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: 13000|2024-04-01: 18000|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 8000|2024-05-20: 18000|2024-05-27: 13000|2024-06-03: NO_ASISTIO|2024-06-10: 13000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 18000,Andres Gomez,26,18,9,9,8,NO,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 3,andres.gomez706@mail.com,hHgx4BLi,+57 3711895330;+57 3018483521
57,+57 3652495394,NO,24813,150000,25936,140000,8877,A_FAVOR:8877,2024-01-01: NO_ASISTIO|2024-01-08: 10000|2024-01-15: 20000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 10000|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: NO_ASISTIO|2024-03-04: 10000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 15000|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 20000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: 15000|2024-05-20: 10000|2024-05-27: NO_ASISTIO|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: NO_ASISTIO|2024-07-08: 20000|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: 15000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 15000|2024-08-12: 20000|2024-08-19: NO_ASISTIO|2024-08-26: NO_ASISTIO|2024-09-02: 20000|2024-09-09: 20000|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: 15000|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO,Valentina Garcia,43,29,15,14,14,SI,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 1,valentina.garcia218@mail.com,1Wdm8cgF,+57 3652495394;+57 3801716388
57,+57 3720008240,SI,42974,104000,16454,104000,26520,A_FAVOR:26520,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 8000|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 18000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: NO_ASISTIO|2024-05-27: 8000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: 18000|2024-06-24: 13000|2024-07-01: 18000|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 8000|2024-08-19: 13000|2024-08-26: 18000|2024-09-02: 18000|2024-09-09: 8000|2024-09-16: 8000|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: 13000|2024-10-14: NO_ASISTIO,Carlos Gomez,42,26,13,13,16,SI,SI,Academia Futuro,academia-futuro,Grupo 2,carlos.gomez101@mail.com,jhtpMLuR,+57 3720008240;+57 3335813823
57,+57 3956449190,NO,41517,170000,21411,170000,20106,A_FAVOR:20106,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 10000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: 10000|2024-02-19: NO_ASISTIO|2024-02-26: 15000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 15000|2024-03-18: 15000|2024-03-25: 10000|2024-04-01: 20000|2024-04-08: 20000|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: 10000|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 15000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: 15000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: 20000|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: 15000|2024-08-12: 15000|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: NO_ASISTIO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: NO_ASISTIO|2024-10-14: 10000|2024-10-21: 15000|2024-10-28: 15000|2024-11-04: NO_ASISTIO|2024-11-11: NO_ASISTIO|2024-11-18: ASISTIO_SIN_PAGO,Valentina Lopez,47,34,17,17,13,SI,SI,Academia Futuro,academia-futuro,Grupo 3,valentina.lopez306@mail.com,FMJeTfHQ,+57 3956449190;+57 3922189225
57,+57 3783375231,NO,15518,120000,16739,170000,-51221,DEBE:51221,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 10000|2024-01-29: NO_ASISTIO|2024-02-05: 15000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 20000|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: 20000|2024-04-22: 20000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 20000|2024-05-20: NO_ASISTIO|2024-05-27: 15000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: NO_ASISTIO|2024-07-08: 20000|2024-07-15: 20000|2024-07-22: 10000|2024-07-29: 15000|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: NO_ASISTIO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO,Maria Garcia,40,29,12,17,11,NO,NO,Academia Futuro,academia-futuro,Grupo 2,maria.garcia832@mail.com,fxZnkYLF,+57 3783375231;+57 3243910087
57,+57 3244269040,NO,1946,170000,46186,260000,-134240,DEBE:134240,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 15000|2024-01-15: 10000|2024-01-22: NO_ASISTIO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 10000|2024-04-01: 15000|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: 20000|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 20000|2024-06-10: NO_ASISTIO|2024-06-17: 20000|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: 15000|2024-07-08: NO_ASISTIO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: 20000|2024-07-29: 15000|2024-08-05: NO_ASISTIO|2024-08-12: 15000|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: 20000|2024-09-30: 15000|2024-10-07: NO_ASISTIO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: ASISTIO_SIN_PAGO|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: 15000|2024-12-09: NO_ASISTIO|2024-12-16: 15000|2024-12-23: NO_ASISTIO|2024-12-30: NO_ASISTIO|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: NO_ASISTIO|2025-01-20: 10000|2025-01-27: ASISTIO_SIN_PAGO|2025-02-03: 15000|2025-02-10: ASISTIO_SIN_PAGO,Pedro Gomez,59,43,17,26,16,SI,NO,Colegio San José,colegio-san-jose,Grupo 2,pedro.gomez322@mail.com,Pg0A1Ylc,+57 3244269040;+57 3323155850
57,+57 3454933569,NO,18389,80000,27989,90000,-19600,DEBE:19600,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 10000|2024-01-15: NO_ASISTIO|2024-01-22: 10000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 15000|2024-02-12: 15000|2024-02-19: NO_ASISTIO|2024-02-26: 15000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: 10000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: NO_ASISTIO|2024-05-27: 15000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 15000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO,Valentina Lopez,26,17,8,9,9,NO,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 2,valentina.lopez84@mail.com,vk9FcgUT,+57 3454933569;+57 3485009616
57,+57 3074275489,SI,22764,88000,8778,88000,13986,A_FAVOR:13986,2024-01-01: 13000|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: 8000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: 18000|2024-03-25: 18000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: 13000|2024-04-15: NO_ASISTIO|2024-04-22: 18000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 18000|2024-05-13: 8000|2024-05-20: 13000|2024-05-27: 8000|2024-06-03: NO_ASISTIO|2024-06-10: 18000|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO,Pedro Martinez,28,22,11,11,6,SI,SI,Colegio San José,colegio-san-jose,Grupo 4,pedro.martinez209@mail.com,o06woDNq,+57 3074275489;+57 3633100619
57,+57 3424102829,NO,38559,110000,16412,120000,12147,A_FAVOR:12147,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: 15000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: 10000|2024-02-26: NO_ASISTIO|2024-03-04: 20000|2024-03-11: 15000|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 10000|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: 20000|2024-06-10: NO_ASISTIO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 10000|2024-07-15: NO_ASISTIO|2024-07-22: 15000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 15000|2024-08-19: 15000|2024-08-26: NO_ASISTIO|2024-09-02: 20000,Sofia Lopez,36,23,11,12,13,NO,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 2,sofia.lopez950@mail.com,nwR2BXij,+57 3424102829;+57 3509387013
57,+57 3299980258,SI,45438,80000,13019,104000,8419,A_FAVOR:8419,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: 8000|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: NO_ASISTIO|2024-04-01: 8000|2024-04-08: 18000|2024-04-15: 13000|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 13000|2024-05-06: 8000|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: 18000|2024-06-10: 18000|2024-06-17: 13000|2024-06-24: 13000|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: ASISTIO_SIN_PAGO,Andres Rodriguez,33,23,10,13,10,NO,SI,Colegio San José,colegio-san-jose,Grupo 3,andres.rodriguez450@mail.com,JwSjN959,+57 3299980258;+57 3024910279
